,pID,Condition,cond,EA_corr,factual_accuracy,maas1,maas2,maas3,maas4,maas5,maas6,maas7,maas8,maas9,maas10,maas11,maas12,maas13,maas14,maas15,gender,age,race,race_other,race_mixed,speaker_know,speaker_similar_exp,maas,EA_corrz,similar_combined,rAvg,val,inten,T
618,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,0.543536125,1,0.899208333,2
619,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,-0.562040788,-1,2.784208333,4
620,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,0.902292835,1,0.553041667,5
621,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,0.878235025,-1,0.206875,6
622,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,-0.540286657,1,2.231375,7
623,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,0.763386357,1,1.678625,8
624,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,0.906370279,1,3.503375,9
625,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,0.304060858,1,3.816458333,10
626,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,0.753623295,1,1.853708333,11
627,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,0.952864382,-1,2.643208333,12
628,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,-0.332349297,-1,4.203458333,13
629,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,-0.790041827,-1,4.41189693,14
630,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,-0.03231938,-1,0.443875,3
631,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,0.444351956,1,0.069460938,1
632,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,0.851680463,-1,2.784208333,4
633,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,0.946269484,1,0.553041667,5
634,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,0.8874138,-1,0.206875,6
635,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,-0.373057942,1,2.231375,7
636,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,0.752002651,1,1.678625,8
637,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,0.851267926,1,3.503375,9
638,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,-0.875145137,1,3.816458333,10
639,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,0.737809543,1,1.853708333,11
640,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,0.801489232,-1,2.643208333,12
641,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,0.737995422,-1,4.203458333,13
642,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,0.85972305,-1,4.41189693,14
643,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,0.503331817,1,0.899208333,2
644,sub-49,1,compassion,0.720891662,56,4,4,3,2,5,3,3,4,2,4,2,4,1,1,1,2,21,1,,,3,2,2.866666667,0.909498914,1,-0.329144744,-1,0.443875,3
645,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,0.394721091,1,0.069460938,1
646,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,0.691196464,1,0.899208333,2
647,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,-0.18205688,-1,0.443875,3
648,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,0.228787954,-1,2.784208333,4
649,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,0.814301262,1,0.553041667,5
650,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,-0.750109936,-1,0.206875,6
651,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,0.548864933,1,2.231375,7
652,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,-0.274678219,1,1.678625,8
653,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,0.90691848,1,3.503375,9
654,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,-0.887942439,1,3.816458333,10
655,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,0.067924966,1,1.853708333,11
656,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,0.870128514,-1,2.643208333,12
657,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,0.869685682,-1,4.203458333,13
658,sub-50,2,control,0.688364055,43,5,6,5,4,4,3,4,4,4,4,5,4,3,4,3,2,25,1,,,3,1,4.133333333,0.84483983,0,0.511899167,-1,4.41189693,14
659,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,0.58304678,1,0.069460938,1
660,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,0.634899642,1,0.899208333,2
661,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,-0.422139502,-1,0.443875,3
662,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,-0.278930939,-1,2.784208333,4
663,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,-0.121299583,1,0.553041667,5
664,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,0.697160995,-1,0.206875,6
665,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,-0.2327037,1,2.231375,7
666,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,0.749862639,1,1.678625,8
667,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,NA,1,3.503375,9
668,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,0.75287058,1,3.816458333,10
669,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,0.068326166,1,1.853708333,11
670,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,0.755662619,-1,2.643208333,12
671,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,NA,-1,4.203458333,13
672,sub-51,2,control,0.864751104,41,4,4,4,3,5,5,6,6,5,5,4,6,4,5,6,2,22,1,,,3,1,4.8,1.311883056,0,-0.451434359,-1,4.41189693,14
673,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,-0.320096743,-1,0.443875,3
674,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,0.870693012,-1,2.784208333,4
675,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,0.907190513,1,0.553041667,5
676,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,0.473161044,-1,0.206875,6
677,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,-0.412524341,1,2.231375,7
678,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,0.86652547,1,1.678625,8
679,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,0.882082038,1,3.503375,9
680,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,0.862157303,1,3.816458333,10
681,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,0.512841235,1,1.853708333,11
682,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,0.641545787,-1,2.643208333,12
683,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,-0.778523113,-1,4.203458333,13
684,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,0.561489233,-1,4.41189693,14
685,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,0.710842315,1,0.899208333,2
686,sub-53,1,compassion,0.801027501,46,5,6,5,6,6,3,3,3,3,4,6,6,2,6,6,2,20,1,,,3,1,4.666666667,1.101472998,0,0.52388809,1,0.069460938,1
687,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,0.583492897,1,0.899208333,2
688,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,-0.232860111,-1,0.443875,3
689,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,0.329182865,-1,2.784208333,4
690,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,0.076761405,1,0.553041667,5
691,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,0.950318938,-1,0.206875,6
692,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,0.994007007,1,2.231375,7
693,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,0.131431147,1,1.678625,8
694,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,0.426066418,1,3.503375,9
695,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,-0.189240325,1,3.816458333,10
696,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,-0.111222475,1,1.853708333,11
697,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,0.874365268,-1,2.643208333,12
698,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,0.769777157,-1,4.203458333,13
699,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,-0.493243119,1,0.069460938,1
700,sub-54,1,compassion,0.483830817,51,5,2,4,3,3,4,3,5,4,3,4,6,3,4,5,2,20,4,,,3,1,3.866666667,0.527973913,0,-0.835775979,-1,4.41189693,14
701,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,0.667628871,1,0.899208333,2
702,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,-0.164764464,-1,0.443875,3
703,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,0.644419342,-1,2.784208333,4
704,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,0.944024389,1,0.069460938,1
705,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,0.664639499,-1,0.206875,6
706,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,-0.070312929,1,2.231375,7
707,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,0.886579399,1,1.678625,8
708,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,0.516241334,1,0.553041667,5
709,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,-0.438994191,1,3.816458333,10
710,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,0.777085609,1,1.853708333,11
711,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,0.963501682,-1,2.643208333,12
712,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,0.81279983,1,3.503375,9
713,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,NA,-1,4.41189693,14
714,sub-55,1,compassion,0.936412039,52,4,5,5,3,3,5,4,4,4,4,3,6,5,4,6,2,24,1,,,3,1,4.333333333,1.708083958,0,0.878733146,-1,4.203458333,13
715,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,0.548624408,1,0.899208333,2
716,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,-0.672597473,-1,0.443875,3
717,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,0.795370099,-1,2.784208333,4
718,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,0.789028031,-1,0.206875,6
719,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,-0.536887001,1,2.231375,7
720,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,0.882130122,1,1.678625,8
721,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,0.270358773,1,0.553041667,5
722,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,-0.100612559,1,3.816458333,10
723,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,0.811985872,1,1.853708333,11
724,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,0.730335865,-1,2.643208333,12
725,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,0.622100329,1,3.503375,9
726,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,0.242201345,1,0.069460938,1
727,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,-0.62243687,-1,4.41189693,14
728,sub-56,1,compassion,0.835705348,35,4,4,5,4,5,4,6,5,5,4,4,6,4,5,3,2,23,1,,,3,2,4.533333333,1.206761299,1,0.650260494,-1,4.203458333,13
729,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,0.250366309,1,0.069460938,1
730,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,0.11801846,1,0.899208333,2
731,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,-0.483053032,-1,0.443875,3
732,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,0.941098214,1,0.553041667,5
733,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,0.546797588,-1,0.206875,6
734,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,0.244279791,1,2.231375,7
735,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,-0.01011933,-1,2.784208333,4
736,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,-0.092917055,1,3.503375,9
737,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,0.828879383,1,3.816458333,10
738,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,0.801354384,1,1.853708333,11
739,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,0.373459859,1,1.678625,8
740,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,-0.693449573,-1,4.203458333,13
741,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,-0.520240665,-1,4.41189693,14
742,sub-57,1,compassion,0.857214506,47,3,5,4,2,4,5,5,5,5,5,5,5,3,5,5,2,20,1,,,3,1,4.4,1.282744802,0,0.956848115,-1,2.643208333,12
743,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,0.226324684,1,0.069460938,1
744,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,0.598516236,1,0.899208333,2
745,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,-0.19859387,-1,2.784208333,4
746,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,-0.729749403,1,0.553041667,5
747,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,0.86529357,-1,0.206875,6
748,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,0.409616889,-1,0.443875,3
749,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,0.416363887,1,1.678625,8
750,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,0.919320005,1,3.503375,9
751,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,-0.378410503,1,3.816458333,10
752,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,-0.734023786,1,2.231375,7
753,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,-0.581207752,-1,4.203458333,13
754,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,0.748956887,-1,4.41189693,14
755,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,0.581311446,1,1.853708333,11
756,sub-58,2,control,0.69461541,40,3,5,5,3,6,2,5,4,3,5,3,6,3,4,6,2,19,5,European,,3,1,4.2,0.856819582,0,0.618616925,-1,2.643208333,12
757,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,0.446228588,1,0.069460938,1
758,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,0.712329247,1,0.899208333,2
759,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,0.842446663,1,0.553041667,5
760,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,0.836770948,-1,0.206875,6
761,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,-0.60488515,-1,0.443875,3
762,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,0.601857895,-1,2.784208333,4
763,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,0.890185564,1,3.503375,9
764,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,0.268494876,1,3.816458333,10
765,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,-0.884613401,1,2.231375,7
766,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,0.926638878,1,1.678625,8
767,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,0.58295657,1,1.853708333,11
